"Département - commune","Libellé de la commune","Région","Département","Code géographique du bassin de vie 2012","Libellé du bassin de vie 2012",,
"COM","LIB_COM","REG","DEP","BV","LIBBV",,
"89320","Quincerot","26","89","89418","Tonnerre",,
"89321","Ravières","26","89","21425","Montbard",,
"89323","Roffey","26","89","89418","Tonnerre",,
"89324","Rogny-les-Sept-Écluses","26","89","45085","Châtillon-Coligny",,
"89325","Ronchères","26","89","89368","Saint-Sauveur-en-Puisaye",,
"89326","Rosoy","26","89","89387","Sens",,
"89327","Rousson","26","89","89464","Villeneuve-sur-Yonne",,
"89328","Rouvray","26","89","89024","Auxerre",,
"89329","Rugny","26","89","89418","Tonnerre",,
"89330","Sacy","26","89","89024","Auxerre",,
"89331","Sainpuits","26","89","89368","Saint-Sauveur-en-Puisaye",,
"89332","Saint-Agnan","26","89","77305","Montereau-Fault-Yonne",,
"89333","Saint-André-en-Terre-Plaine","26","89","89025","Avallon",,
"89334","Saint-Aubin-Château-Neuf","26","89","89003","Aillant-sur-Tholon",,
"89335","Saint-Aubin-sur-Yonne","26","89","89206","Joigny",,
"89336","Saint-Brancher","26","89","89025","Avallon",,
"89337","Saint-Bris-le-Vineux","26","89","89024","Auxerre",,
"89338","Saint-Clément","26","89","89387","Sens",,
"89339","Sainte-Colombe","26","89","89025","Avallon",,
"89340","Sainte-Colombe-sur-Loing","26","89","89368","Saint-Sauveur-en-Puisaye",,
"89341","Saint-Cyr-les-Colons","26","89","89024","Auxerre",,
"89342","Saint-Denis","26","89","89387","Sens",,
"89343","Saint-Denis-sur-Ouanne","26","89","89086","Charny",,
"89344","Saint-Fargeau","26","89","89368","Saint-Sauveur-en-Puisaye",,
"89345","Saint-Florentin","26","89","89345","Saint-Florentin",,
"89346","Saint-Georges-sur-Baulche","26","89","89024","Auxerre",,
"89347","Saint-Germain-des-Champs","26","89","89025","Avallon",,
"89348","Saint-Julien-du-Sault","26","89","89464","Villeneuve-sur-Yonne",,
"89349","Saint-Léger-Vauban","26","89","89025","Avallon",,
"89350","Saint-Loup-d'Ordon","26","89","45115","Courtenay",,
"89351","Sainte-Magnance","26","89","89025","Avallon",,
"89352","Saint-Martin-des-Champs","26","89","89368","Saint-Sauveur-en-Puisaye",,
"89353","Saint-Martin-d'Ordon","26","89","45115","Courtenay",,
"89354","Saint-Martin-du-Tertre","26","89","89387","Sens",,
"89355","Saint-Martin-sur-Armançon","26","89","89418","Tonnerre",,
"89356","Saint-Martin-sur-Ocre","26","89","89419","Toucy",,
"89358","Saint-Martin-sur-Ouanne","26","89","89086","Charny",,
"89359","Saint-Maurice-aux-Riches-Hommes","26","89","10003","Aix-en-Othe",,
"89360","Saint-Maurice-le-Vieil","26","89","89003","Aillant-sur-Tholon",,
"89361","Saint-Maurice-Thizouaille","26","89","89003","Aillant-sur-Tholon",,
"89362","Saint-Moré","26","89","89025","Avallon",,
"89363","Sainte-Pallaye","26","89","89024","Auxerre",,
"89364","Saint-Père","26","89","89025","Avallon",,
"89365","Saint-Privé","26","89","89368","Saint-Sauveur-en-Puisaye",,
"89366","Saint-Romain-le-Preux","26","89","89086","Charny",,
"89367","Saints","26","89","89368","Saint-Sauveur-en-Puisaye",,
"89368","Saint-Sauveur-en-Puisaye","26","89","89368","Saint-Sauveur-en-Puisaye",,
"89369","Saint-Sérotin","26","89","89309","Pont-sur-Yonne",,
"89370","Saint-Valérien","26","89","89387","Sens",,
"89371","Sainte-Vertu","26","89","89418","Tonnerre",,
"89373","Saligny","26","89","89387","Sens",,
"89374","Sambourg","26","89","89418","Tonnerre",,
"89375","Santigny","26","89","89025","Avallon",,
"89376","Sarry","26","89","21425","Montbard",,
"89377","Sauvigny-le-Beuréal","26","89","89025","Avallon",,
"89378","Sauvigny-le-Bois","26","89","89025","Avallon",,
"89379","Savigny-en-Terre-Plaine","26","89","89025","Avallon",,
"89380","Savigny-sur-Clairis","26","89","45115","Courtenay",,
"89381","Sceaux","26","89","89025","Avallon",,
"89382","Seignelay","26","89","89024","Auxerre",,
"89383","Sementron","26","89","89368","Saint-Sauveur-en-Puisaye",,
"89384","Senan","26","89","89003","Aillant-sur-Tholon",,
"89385","Sennevoy-le-Bas","26","89","21154","Châtillon-sur-Seine",,
"89386","Sennevoy-le-Haut","26","89","21154","Châtillon-sur-Seine",,
"89387","Sens","26","89","89387","Sens",,
"89388","Sépeaux","26","89","89086","Charny",,
"89390","Serbonnes","26","89","89309","Pont-sur-Yonne",,
"89391","Sergines","26","89","89309","Pont-sur-Yonne",,
"89392","Sermizelles","26","89","89025","Avallon",,
"89393","Serrigny","26","89","89418","Tonnerre",,
"89394","Sery","26","89","89024","Auxerre",,
"89395","Les Sièges","26","89","89387","Sens",,
"89397","Sommecaise","26","89","89003","Aillant-sur-Tholon",,
"89398","Sormery","26","89","89345","Saint-Florentin",,
"89399","Soucy","26","89","89387","Sens",,
"89400","Sougères-en-Puisaye","26","89","89368","Saint-Sauveur-en-Puisaye",,
"89402","Soumaintrain","26","89","89345","Saint-Florentin",,
"89403","Stigny","26","89","21425","Montbard",,
"89404","Subligny","26","89","89387","Sens",,
"89405","Taingy","26","89","58079","Clamecy",,
"89406","Talcy","26","89","89025","Avallon",,
"89407","Tanlay","26","89","89418","Tonnerre",,
"89408","Tannerre-en-Puisaye","26","89","89419","Toucy",,
"89409","Tharoiseau","26","89","89025","Avallon",,
"89410","Tharot","26","89","89025","Avallon",,
"89411","Theil-sur-Vanne","26","89","89387","Sens",,
"89412","Thizy","26","89","89025","Avallon",,
"89413","Thorey","26","89","89418","Tonnerre",,
"89414","Thorigny-sur-Oreuse","26","89","89387","Sens",,
"89415","Thory","26","89","89025","Avallon",,
"89416","Thury","26","89","89368","Saint-Sauveur-en-Puisaye",,
"89417","Tissey","26","89","89418","Tonnerre",,
"89418","Tonnerre","26","89","89418","Tonnerre",,
"89419","Toucy","26","89","89419","Toucy",,
"89420","Treigny","26","89","89368","Saint-Sauveur-en-Puisaye",,
"89421","Trévilly","26","89","89025","Avallon",,
"89422","Trichey","26","89","89418","Tonnerre",,
"89423","Tronchoy","26","89","89418","Tonnerre",,
"89424","Trucy-sur-Yonne","26","89","89024","Auxerre",,
"89425","Turny","26","89","89345","Saint-Florentin",,
"89426","Val-de-Mercy","26","89","89024","Auxerre",,
"89427","Vallan","26","89","89024","Auxerre",,
"89428","Vallery","26","89","89387","Sens",,
"89429","Vareilles","26","89","89387","Sens",,
"89430","Varennes","26","89","89345","Saint-Florentin",,
"89431","Vassy-sous-Pisy","26","89","21425","Montbard",,
"89432","Vaudeurs","26","89","10003","Aix-en-Othe",,
"89433","Vault-de-Lugny","26","89","89025","Avallon",,
"89434","Vaumort","26","89","89387","Sens",,
"89436","Venizy","26","89","89345","Saint-Florentin",,
"89437","Venouse","26","89","89024","Auxerre",,
"89438","Venoy","26","89","89024","Auxerre",,
"89439","Vergigny","26","89","89345","Saint-Florentin",,
"89440","Verlin","26","89","89464","Villeneuve-sur-Yonne",,
"89441","Vermenton","26","89","89024","Auxerre",,
"89442","Vernoy","26","89","45115","Courtenay",,
"89443","Véron","26","89","89464","Villeneuve-sur-Yonne",,
"89445","Vézannes","26","89","89418","Tonnerre",,
"89446","Vézelay","26","89","89025","Avallon",,
"89447","Vézinnes","26","89","89418","Tonnerre",,
"89448","Vignes","26","89","89025","Avallon",,
"89449","Villeblevin","26","89","77305","Montereau-Fault-Yonne",,
"89450","Villebougis","26","89","89387","Sens",,
"89451","Villechétive","26","89","89257","Migennes",,
"89452","Villecien","26","89","89206","Joigny",,
"89453","Villefargeau","26","89","89024","Auxerre",,
"89454","Villefranche","26","89","89086","Charny",,
"89456","Villemanoche","26","89","89309","Pont-sur-Yonne",,
"89457","Villemer","26","89","89257","Migennes",,
"89458","Villenavotte","26","89","89309","Pont-sur-Yonne",,
"89459","Villeneuve-la-Dondagre","26","89","89387","Sens",,
"89460","Villeneuve-la-Guyard","26","89","77305","Montereau-Fault-Yonne",,
"89461","Villeneuve-l'Archevêque","26","89","10003","Aix-en-Othe",,
"89462","Villeneuve-les-Genêts","26","89","89086","Charny",,
"89463","Villeneuve-Saint-Salves","26","89","89024","Auxerre",,
"89464","Villeneuve-sur-Yonne","26","89","89464","Villeneuve-sur-Yonne",,
"89465","Villeperrot","26","89","89309","Pont-sur-Yonne",,
"89466","Villeroy","26","89","89387","Sens",,
"89467","Villethierry","26","89","77305","Montereau-Fault-Yonne",,
"89468","Villevallier","26","89","89464","Villeneuve-sur-Yonne",,
"89469","Perceneige","26","89","77051","Bray-sur-Seine",,
"89470","Villiers-les-Hauts","26","89","89418","Tonnerre",,
"89471","Villiers-Louis","26","89","89387","Sens",,
"89472","Villiers-Saint-Benoît","26","89","89419","Toucy",,
"89473","Villiers-sur-Tholon","26","89","89003","Aillant-sur-Tholon",,
"89474","Villiers-Vineux","26","89","89345","Saint-Florentin",,
"89475","Villon","26","89","89418","Tonnerre",,
"89477","Villy","26","89","89068","Chablis",,
"89478","Vincelles","26","89","89024","Auxerre",,
"89479","Vincelottes","26","89","89024","Auxerre",,
"89480","Vinneuf","26","89","77305","Montereau-Fault-Yonne",,
"89481","Vireaux","26","89","89418","Tonnerre",,
"89482","Viviers","26","89","89418","Tonnerre",,
"89483","Voisines","26","89","89387","Sens",,
"89484","Volgré","26","89","89003","Aillant-sur-Tholon",,
"89485","Voutenay-sur-Cure","26","89","89025","Avallon",,
"89486","Yrouerre","26","89","89418","Tonnerre",,
"90001","Andelnans","43","90","90010","Belfort",,
"90002","Angeot","43","90","68201","Masevaux",,
"90003","Anjoutey","43","90","90010","Belfort",,
"90004","Argiésans","43","90","90010","Belfort",,
"90005","Auxelles-Bas","43","90","90052","Giromagny",,
"90006","Auxelles-Haut","43","90","90052","Giromagny",,
"90007","Banvillars","43","90","90010","Belfort",,
"90008","Bavilliers","43","90","90010","Belfort",,
"90009","Beaucourt","43","90","90009","Beaucourt",,
"90010","Belfort","43","90","90010","Belfort",,
"90011","Bermont","43","90","90010","Belfort",,
"90012","Bessoncourt","43","90","90010","Belfort",,
"90013","Bethonvilliers","43","90","90010","Belfort",,
"90014","Boron","43","90","90033","Delle",,
"90015","Botans","43","90","90010","Belfort",,
"90016","Bourg-sous-Châtelet","43","90","90010","Belfort",,
"90017","Bourogne","43","90","90033","Delle",,
"90018","Brebotte","43","90","90033","Delle",,
"90019","Bretagne","43","90","90033","Delle",,
"90020","Buc","43","90","70285","Héricourt",,
"90021","Charmois","43","90","90033","Delle",,
"90022","Châtenois-les-Forges","43","90","25388","Montbéliard",,
"90023","Chaux","43","90","90010","Belfort",,
"90024","Chavanatte","43","90","68068","Dannemarie",,
"90025","Chavannes-les-Grands","43","90","68068","Dannemarie",,
"90026","Chèvremont","43","90","90010","Belfort",,
"90027","Courcelles","43","90","90033","Delle",,
"90028","Courtelevant","43","90","90033","Delle",,
"90029","Cravanche","43","90","90010","Belfort",,
"90030","Croix","43","90","90009","Beaucourt",,
"90031","Cunelières","43","90","90010","Belfort",,
"90032","Danjoutin","43","90","90010","Belfort",,
"90033","Delle","43","90","90033","Delle",,
"90034","Denney","43","90","90010","Belfort",,
"90035","Dorans","43","90","90010","Belfort",,
"90036","Eguenigue","43","90","90010","Belfort",,
"90037","Éloie","43","90","90010","Belfort",,
"90039","Essert","43","90","90010","Belfort",,
"90041","Étueffont","43","90","90010","Belfort",,
"90042","Évette-Salbert","43","90","90010","Belfort",,
"90043","Faverois","43","90","90033","Delle",,
"90044","Felon","43","90","68201","Masevaux",,
"90045","Fêche-l'Église","43","90","90009","Beaucourt",,
"90046","Florimont","43","90","90033","Delle",,
"90047","Fontaine","43","90","90010","Belfort",,
"90048","Fontenelle","43","90","90010","Belfort",,
"90049","Foussemagne","43","90","90010","Belfort",,
"90050","Frais","43","90","90010","Belfort",,
"90051","Froidefontaine","43","90","90033","Delle",,
"90052","Giromagny","43","90","90052","Giromagny",,
"90053","Grandvillars","43","90","90033","Delle",,
"90054","Grosmagny","43","90","90010","Belfort",,
"90055","Grosne","43","90","90033","Delle",,
"90056","Joncherey","43","90","90033","Delle",,
"90057","Lachapelle-sous-Chaux","43","90","90010","Belfort",,
"90058","Lachapelle-sous-Rougemont","43","90","68201","Masevaux",,
"90059","Lacollonge","43","90","90010","Belfort",,
"90060","Lagrange","43","90","90010","Belfort",,
"90061","Lamadeleine-Val-des-Anges","43","90","90010","Belfort",,
"90062","Larivière","43","90","90010","Belfort",,
"90063","Lebetain","43","90","90033","Delle",,
"90064","Lepuix-Neuf","43","90","90033","Delle",,
"90065","Lepuix","43","90","90052","Giromagny",,
"90066","Leval","43","90","68201","Masevaux",,
"90067","Menoncourt","43","90","90010","Belfort",,
"90068","Meroux","43","90","90010","Belfort",,
"90069","Méziré","43","90","90033","Delle",,
"90070","Montbouton","43","90","90009","Beaucourt",,
"90071","Montreux-Château","43","90","90010","Belfort",,
"90072","Morvillars","43","90","90033","Delle",,
"90073","Moval","43","90","90010","Belfort",,
"90074","Novillard","43","90","90010","Belfort",,
"90075","Offemont","43","90","90010","Belfort",,
"90076","Pérouse","43","90","90010","Belfort",,
"90077","Petit-Croix","43","90","90010","Belfort",,
"90078","Petitefontaine","43","90","68201","Masevaux",,
"90079","Petitmagny","43","90","90010","Belfort",,
"90080","Phaffans","43","90","90010","Belfort",,
"90081","Réchésy","43","90","90033","Delle",,
"90082","Autrechêne","43","90","90010","Belfort",,
"90083","Recouvrance","43","90","90033","Delle",,
"90084","Reppe","43","90","68068","Dannemarie",,
"90085","Riervescemont","43","90","90052","Giromagny",,
"90086","Romagny-sous-Rougemont","43","90","68201","Masevaux",,
"90087","Roppe","43","90","90010","Belfort",,
"90088","Rougegoutte","43","90","90052","Giromagny",,
"90089","Rougemont-le-Château","43","90","68201","Masevaux",,
"90090","Saint-Dizier-l'Évêque","43","90","90009","Beaucourt",,
"90091","Saint-Germain-le-Châtelet","43","90","90010","Belfort",,
"90093","Sermamagny","43","90","90010","Belfort",,
"90094","Sevenans","43","90","90010","Belfort",,
"90095","Suarce","43","90","68068","Dannemarie",,
"90096","Thiancourt","43","90","90033","Delle",,
"90097","Trévenans","43","90","25388","Montbéliard",,
"90098","Urcerey","43","90","90010","Belfort",,
"90099","Valdoie","43","90","90010","Belfort",,
"90100","Vauthiermont","43","90","68068","Dannemarie",,
"90101","Vellescot","43","90","90033","Delle",,
"90102","Vescemont","43","90","90052","Giromagny",,
"90103","Vétrigne","43","90","90010","Belfort",,
"90104","Vézelois","43","90","90010","Belfort",,
"90105","Villars-le-Sec","43","90","90009","Beaucourt",,
"91001","Abbéville-la-Rivière","11","91","91223","Étampes",,
"91016","Angerville","11","91","91016","Angerville",,
"91017","Angervilliers","11","91","91338","Limours",,
"91021","Arpajon","11","91","75056","Paris",,
"91022","Arrancourt","11","91","91223","Étampes",,
"91027","Athis-Mons","11","91","75056","Paris",,
"91035","Authon-la-Plaine","11","91","91200","Dourdan",,
"91037","Auvernaux","11","91","75056","Paris",,
"91038","Auvers-Saint-Georges","11","91","91226","Étréchy",,
"91041","Avrainville","11","91","75056","Paris",,
"91044","Ballainvilliers","11","91","75056","Paris",,
"91045","Ballancourt-sur-Essonne","11","91","91045","Ballancourt-sur-Essonne",,
"91047","Baulne","11","91","91045","Ballancourt-sur-Essonne",,
"91064","Bièvres","11","91","75056","Paris",,
"91067","Blandy","11","91","45191","Malesherbes",,
"91069","Boigneville","11","91","45191","Malesherbes",,
"91075","Bois-Herpin","11","91","91223","Étampes",,
"91079","Boissy-la-Rivière","11","91","91223","Étampes",,
"91080","Boissy-le-Cutté","11","91","91045","Ballancourt-sur-Essonne",,
"91081","Boissy-le-Sec","11","91","91223","Étampes",,
"91085","Boissy-sous-Saint-Yon","11","91","75056","Paris",,
"91086","Bondoufle","11","91","75056","Paris",,
"91093","Boullay-les-Troux","11","91","75056","Paris",,
"91095","Bouray-sur-Juine","11","91","91226","Étréchy",,
"91097","Boussy-Saint-Antoine","11","91","75056","Paris",,
"91098","Boutervilliers","11","91","91223","Étampes",,
"91099","Boutigny-sur-Essonne","11","91","91045","Ballancourt-sur-Essonne",,
"91100","Bouville","11","91","91223","Étampes",,
"91103","Brétigny-sur-Orge","11","91","75056","Paris",,
"91105","Breuillet","11","91","75056","Paris",,
"91106","Breux-Jouy","11","91","75056","Paris",,
"91109","Brières-les-Scellés","11","91","91223","Étampes",,
"91111","Briis-sous-Forges","11","91","91338","Limours",,
"91112","Brouy","11","91","45191","Malesherbes",,
"91114","Brunoy","11","91","75056","Paris",,
"91115","Bruyères-le-Châtel","11","91","75056","Paris",,
"91121","Buno-Bonnevaux","11","91","91405","Milly-la-Forêt",,
"91122","Bures-sur-Yvette","11","91","75056","Paris",,
"91129","Cerny","11","91","91045","Ballancourt-sur-Essonne",,
"91130","Chalo-Saint-Mars","11","91","91223","Étampes",,
"91131","Chalou-Moulineux","11","91","91223","Étampes",,
"91132","Chamarande","11","91","91226","Étréchy",,
"91135","Champcueil","11","91","75056","Paris",,
"91136","Champlan","11","91","75056","Paris",,
"91137","Champmotteux","11","91","45191","Malesherbes",,
"91145","Chatignonville","11","91","91200","Dourdan",,
"91148","Chauffour-lès-Étréchy","11","91","91226","Étréchy",,
"91156","Cheptainville","11","91","75056","Paris",,
"91159","Chevannes","11","91","75056","Paris",,
"91161","Chilly-Mazarin","11","91","75056","Paris",,
"91174","Corbeil-Essonnes","11","91","75056","Paris",,
"91175","Corbreuse","11","91","91200","Dourdan",,
"91179","Le Coudray-Montceaux","11","91","75056","Paris",,
"91180","Courances","11","91","91405","Milly-la-Forêt",,
"91182","Courcouronnes","11","91","75056","Paris",,
"91184","Courdimanche-sur-Essonne","11","91","91045","Ballancourt-sur-Essonne",,
"91186","Courson-Monteloup","11","91","75056","Paris",,
"91191","Crosne","11","91","75056","Paris",,
"91195","Dannemois","11","91","91405","Milly-la-Forêt",,
"91198","D'Huison-Longueville","11","91","91045","Ballancourt-sur-Essonne",,
"91200","Dourdan","11","91","91200","Dourdan",,
"91201","Draveil","11","91","75056","Paris",,
"91204","Écharcon","11","91","75056","Paris",,
"91207","Égly","11","91","75056","Paris",,
"91215","Épinay-sous-Sénart","11","91","75056","Paris",,
